BusinessEntityID;PersonType;Title;FirstName;LastName;EmailPromotion
9889;IN;NULL;Rebekah;Hernandez;0
9890;IN;NULL;Rebekah;Johnsen;0
9891;IN;NULL;Madeline;Nelson;1
9892;IN;NULL;Rebekah;Moreno;2
9893;IN;NULL;Sophia;Nelson;1
9894;IN;NULL;Rebekah;Munoz;0
9895;IN;NULL;Arturo;Zhou;1
9896;IN;NULL;Rebekah;Alonso;1
9897;IN;NULL;Mary;Nelson;1
9898;IN;NULL;Amber;Nelson;0
9899;IN;NULL;Courtney;Nelson;0
9900;IN;NULL;Rebekah;Romero;0
9901;IN;NULL;Jenna;Nelson;0
9902;IN;NULL;Jordan;Nelson;0
9903;IN;NULL;Rebekah;Navarro;0
9904;IN;NULL;Rebekah;Gutierrez;1
9905;IN;NULL;Sierra;Nelson;1
9906;IN;NULL;Rebekah;Torres;1
9907;IN;NULL;Mackenzie;Nelson;0
9908;IN;NULL;Rebekah;Dominguez;1
9909;IN;NULL;Gabriella;Nelson;0
9910;IN;NULL;Sara;Nelson;0
9911;IN;NULL;Rebekah;Vazquez;1
9912;IN;NULL;Jada;Nelson;0
9913;IN;NULL;Rebekah;Blanco;2
9914;IN;NULL;Katelyn;Nelson;0
9915;IN;NULL;Kaylee;Nelson;1
9916;IN;NULL;Rebekah;Serrano;0
9917;IN;NULL;Allison;Nelson;0
9918;IN;NULL;Damien;Zheng;0
9919;IN;NULL;Arturo;Ye;2
9920;IN;NULL;Rebekah;Ramos;2
9921;IN;NULL;Rebekah;Carlson;2
9922;IN;NULL;Rebekah;Suarez;0
9923;IN;NULL;Chloe;Carter;0
9924;IN;NULL;Rebekah;Sandberg;0
9925;IN;NULL;Julia;Carter;0
9926;IN;NULL;Jennifer;Carter;1
9927;IN;NULL;Rebekah;Rubio;0
9928;IN;NULL;Carolyn;Suri;0
9929;IN;NULL;Kaitlyn;Carter;1
9930;IN;NULL;Carolyn;Kapoor;0
9931;IN;NULL;Isabella;Carter;2
9932;IN;NULL;Carolyn;Chandra;0
9933;IN;NULL;Natalie;Carter;0
9934;IN;NULL;Carolyn;Van;0
9935;IN;NULL;Arturo;Zhao;0
9936;IN;NULL;Carolyn;Malhotra;0
9937;IN;NULL;Alexandra;Carter;2
9938;IN;NULL;Sydney;Carter;1
9939;IN;NULL;Katherine;Carter;0
9940;IN;NULL;Amanda;Carter;0
9941;IN;NULL;Carolyn;Arthur;0
9942;IN;NULL;Hailey;Carter;0
9943;IN;NULL;Maria;Carter;0
9944;IN;NULL;Carolyn;Madan;1
9945;IN;NULL;Gabrielle;Carter;0
9946;IN;NULL;Joan;Carter;0
9947;IN;NULL;Carolyn;Srini;1
9948;IN;NULL;Madeline;Carter;0
9949;IN;NULL;Sophia;Carter;1
9950;IN;NULL;Mary;Carter;0
9951;IN;NULL;Carolyn;Prasad;0
9952;IN;NULL;Amber;Carter;0
9953;IN;NULL;Carolyn;Rana;1
9954;IN;NULL;Carolyn;Raman;2
9955;IN;NULL;Courtney;Carter;1
9956;IN;NULL;Arturo;Lu;2
9957;IN;NULL;Carolyn;Subram;0
9958;IN;NULL;Jordan;Carter;0
9959;IN;NULL;Carolyn;Mehta;0
9960;IN;NULL;Carolyn;Garcia;0
9961;IN;NULL;Carolyn;Fernandez;0
9962;IN;NULL;Sierra;Carter;2
9963;IN;NULL;Bailey;Carter;0
9964;IN;NULL;Mackenzie;Carter;1
9965;IN;NULL;Carolyn;Lopez;0
9966;IN;NULL;Gabriella;Carter;2
9967;IN;NULL;Carolyn;Martinez;0
9968;IN;NULL;Sara;Carter;2
9969;IN;NULL;Carolyn;Gonzalez;2
9970;IN;NULL;Carolyn;Rodriguez;0
9971;IN;NULL;Jada;Carter;1
9972;IN;NULL;Katelyn;Carter;2
9973;IN;NULL;Carolyn;Sanchez;0
9974;IN;NULL;Savannah;Carter;0
9975;IN;NULL;Kaylee;Carter;2
9976;IN;NULL;Carolyn;Perez;0
9977;IN;NULL;Allison;Carter;1
9978;IN;NULL;Arturo;Xu;0
9979;IN;NULL;Carolyn;Martin;0
9980;IN;NULL;Chloe;Mitchell;0
9981;IN;NULL;Julia;Mitchell;1
9982;IN;NULL;Carolyn;Gomez;1
9983;IN;NULL;Carolyn;Ruiz;1
9984;IN;NULL;Carolyn;Diaz;0
9985;IN;NULL;Jennifer;Mitchell;0
9986;IN;NULL;Kaitlyn;Mitchell;0
9987;IN;NULL;Morgan;Mitchell;2
9988;IN;NULL;Isabella;Mitchell;0
9989;IN;NULL;Natalie;Mitchell;0
9990;IN;NULL;Alexandra;Mitchell;0
9991;IN;NULL;Carolyn;Alvarez;0
9992;IN;NULL;Sydney;Mitchell;0
9993;IN;NULL;Katherine;Mitchell;1
9994;IN;NULL;Amanda;Mitchell;0
9995;IN;NULL;Carolyn;Moreno;0
9996;IN;NULL;Hailey;Mitchell;0
9997;IN;NULL;Maria;Mitchell;1
9998;IN;NULL;Carolyn;Munoz;0
9999;IN;NULL;Gabrielle;Mitchell;0
10000;IN;NULL;Haley;Mitchell;0
10001;IN;NULL;Carolyn;Alonso;0
10002;IN;NULL;Rebecca;Mitchell;0
10003;IN;NULL;Madeline;Mitchell;0
10004;IN;NULL;Sophia;Mitchell;2
10005;IN;NULL;Mary;Mitchell;0
10006;IN;NULL;Arturo;Sun;0
10007;IN;NULL;Amber;Mitchell;0
10008;IN;NULL;Carolyn;Navarro;0
10009;IN;NULL;Courtney;Mitchell;1
10010;IN;NULL;Carolyn;Gutierrez;0
10011;IN;NULL;Carolyn;Torres;0
10012;IN;NULL;Jenna;Mitchell;1
10013;IN;NULL;Carolyn;Dominguez;1
10014;IN;NULL;Carolyn;Gill;2
10015;IN;NULL;Bailey;Mitchell;0
10016;IN;NULL;Carolyn;Vazquez;0
10017;IN;NULL;Carolyn;Browning;0
10018;IN;NULL;Gabriella;Mitchell;2
10019;IN;NULL;Carolyn;Serrano;1
10020;IN;NULL;Sara;Mitchell;1
10021;IN;NULL;Carolyn;Ramos;2
10022;IN;NULL;Arturo;Zhu;0
10023;IN;NULL;Carolyn;Carlson;0
10024;IN;NULL;Carolyn;Suarez;2
10025;IN;NULL;Jada;Mitchell;0
10026;IN;NULL;Carolyn;Sanz;0
10027;IN;NULL;Katelyn;Mitchell;0
10028;IN;NULL;Carolyn;Rowe;0
10029;IN;NULL;Marie;Suri;0
10030;IN;NULL;Savannah;Mitchell;0
10031;IN;NULL;Kaylee;Mitchell;2
10032;IN;NULL;Allison;Mitchell;0
10033;IN;NULL;Marie;Kapoor;2
10034;IN;NULL;Chloe;Perez;0
10035;IN;NULL;Marie;Chandra;0
10036;IN;NULL;Marie;Patel;0
10037;IN;NULL;Marie;Vance;0
10038;IN;NULL;Jennifer;Perez;2
10039;IN;NULL;Kaitlyn;Perez;0
10040;IN;NULL;Marie;Malhotra;0
10041;IN;NULL;Arturo;Gao;0
10042;IN;NULL;Marie;Sai;1
10043;IN;NULL;Morgan;Perez;1
10044;IN;NULL;Isabella;Perez;1
10045;IN;NULL;Natalie;Perez;2
10046;IN;NULL;Alexandra;Perez;0
10047;IN;NULL;Sydney;Perez;1
10048;IN;NULL;Katherine;Perez;0
10049;IN;NULL;Amanda;Perez;1
10050;IN;NULL;Stephanie;Perez;2
10051;IN;NULL;Marie;Arun;1
10052;IN;NULL;Marie;Madan;2
10053;IN;NULL;Hailey;Perez;0
10054;IN;NULL;Maria;Perez;0
10055;IN;NULL;Gabrielle;Perez;0
10056;IN;NULL;Rebecca;Perez;0
10057;IN;NULL;Madeline;Perez;1
10058;IN;NULL;Marie;Rana;1
10059;IN;NULL;Sophia;Perez;0
10060;IN;NULL;Mary;Perez;1
10061;IN;NULL;Marie;Subram;0
10062;IN;NULL;Amber;Perez;0
10063;IN;NULL;Arturo;Ma;1
10064;IN;NULL;Marie;Mehta;0
10065;IN;NULL;Jenna;Perez;0
10066;IN;NULL;Marie;Garcia;2
10067;IN;NULL;Marie;Fernandez;1
10068;IN;NULL;Jordan;Perez;0
10069;IN;NULL;Sierra;Perez;0
10070;IN;NULL;Marie;Lopez;2
10071;IN;NULL;Gabriella;Perez;2
10072;IN;NULL;Marie;Martinez;0
10073;IN;NULL;Sara;Perez;0
10074;IN;NULL;Jada;Perez;0
10075;IN;NULL;Marie;Gonzalez;2
10076;IN;NULL;Katelyn;Perez;2
10077;IN;NULL;Savannah;Perez;1
10078;IN;NULL;Marie;Rodriguez;0
10079;IN;NULL;Kaylee;Perez;1
10080;IN;NULL;Marie;Sanchez;0
10081;IN;NULL;Allison;Perez;0
10082;IN;NULL;Andrea;Perez;0
10083;IN;NULL;Chloe;Roberts;0
10084;IN;NULL;Julia;Roberts;0
10085;IN;NULL;Marie;Perez;0
10086;IN;NULL;Jennifer;Roberts;1
10087;IN;NULL;Karen;Roberts;0
10088;IN;NULL;Marie;Martin;0
10089;IN;NULL;Isabella;Roberts;2
10090;IN;NULL;Arturo;Liang;2
10091;IN;NULL;Marie;Gomez;1
10092;IN;NULL;Sophia;Hill;1
10093;IN;NULL;Marie;Ruiz;0
10094;IN;NULL;Mary;Hill;0
10095;IN;NULL;Marie;Diaz;0
10096;IN;NULL;Amber;Hill;0
10097;IN;NULL;Marie;Alvarez;0
10098;IN;NULL;Courtney;Hill;2
10099;IN;NULL;Marie;Jimenez;0
10100;IN;NULL;Jenna;Hill;0
10101;IN;NULL;Marie;Moreno;0
10102;IN;NULL;Marie;Munoz;0
10103;IN;NULL;Jordan;Hill;0
10104;IN;NULL;Sierra;Hill;1
10105;IN;NULL;Bailey;Hill;1
10106;IN;NULL;Marie;Romero;0
10107;IN;NULL;Mackenzie;Hill;2
10108;IN;NULL;Gabriella;Hill;0
10109;IN;NULL;Sara;Hill;0
10110;IN;NULL;Arturo;Guo;0
10111;IN;NULL;Marie;Navarro;0
10112;IN;NULL;Marie;Gutierrez;2
10113;IN;NULL;Jan;Hill;0
10114;IN;NULL;Katelyn;Hill;0
10115;IN;NULL;Savannah;Hill;0
10116;IN;NULL;Marie;Torres;0
10117;IN;NULL;Marie;Dominguez;1
10118;IN;NULL;Marie;Gill;0
10119;IN;NULL;Kaylee;Hill;0
10120;IN;NULL;Marie;Vazquez;0
10121;IN;NULL;Marie;Browning;2
10122;IN;NULL;Marie;Serrano;0
10123;IN;NULL;Marie;Ramos;2
10124;IN;NULL;Marie;Carlson;1
10125;IN;NULL;Damien;Hu;0
10126;IN;NULL;Arturo;He;0
10127;IN;NULL;Marie;Suarez;0
10128;IN;NULL;Andrea;Hill;0
10129;IN;NULL;Marie;Sanz;1
10130;IN;NULL;Marie;Rubio;0
10131;IN;NULL;Chloe;Scott;0
10132;IN;NULL;Jennifer;Scott;0
10133;IN;NULL;Michele;Suri;2
10134;IN;NULL;Kaitlyn;Scott;0
10135;IN;NULL;Morgan;Scott;0
10136;IN;NULL;Michele;Kapoor;0
10137;IN;NULL;Isabella;Scott;2
10138;IN;NULL;Natalie;Scott;0
10139;IN;NULL;Michele;Chandra;0
10140;IN;NULL;Alexandra;Scott;0
10141;IN;NULL;Michele;Patel;0
10142;IN;NULL;Sydney;Scott;1
10143;IN;NULL;Michele;Vance;1
10144;IN;NULL;Katherine;Scott;0
10145;IN;NULL;Michele;Malhotra;0
10146;IN;NULL;Amanda;Scott;1
10147;IN;NULL;Michele;Sai;0
10148;IN;NULL;Stephanie;Scott;0
10149;IN;NULL;Arturo;Zheng;0
10150;IN;NULL;Carol;Scott;1
10151;IN;NULL;Michele;Arun;0
10152;IN;NULL;Michele;Madan;0
10153;IN;NULL;Maria;Scott;1
10154;IN;NULL;Gabrielle;Scott;0
10155;IN;NULL;Ruben;Rubio;2
10156;IN;NULL;Haley;Scott;1
10157;IN;NULL;Rebecca;Scott;2
10158;IN;NULL;Darren;Suri;0
10159;IN;NULL;Madeline;Scott;0
10160;IN;NULL;Sophia;Scott;0
10161;IN;NULL;Darren;Kapoor;2
10162;IN;NULL;Mary;Scott;0
10163;IN;NULL;Darren;Chandra;1
10164;IN;NULL;Amber;Scott;2
10165;IN;NULL;Darren;Patel;1
10166;IN;NULL;Jenna;Scott;0
10167;IN;NULL;Darren;Weber;1
10168;IN;NULL;Jordan;Scott;1
10169;IN;NULL;Arturo;Hu;2
10170;IN;NULL;Darren;Malhotra;1
10171;IN;NULL;Darren;Sai;0
10172;IN;NULL;Darren;Arun;0
10173;IN;NULL;Bailey;Scott;0
10174;IN;NULL;Darren;Madan;2
10175;IN;NULL;Mackenzie;Scott;0
10176;IN;NULL;Darren;Srini;2
10177;IN;NULL;Gabriella;Scott;1
10178;IN;NULL;Darren;Prasad;0
10179;IN;NULL;Sara;Scott;0
10180;IN;NULL;Darren;Saunders;0
10181;IN;NULL;Janet;Scott;0
10182;IN;NULL;Darren;Rana;0
10183;IN;NULL;Katelyn;Scott;1
10184;IN;NULL;Darren;Raman;0
10185;IN;NULL;Arturo;Cai;0
10186;IN;NULL;Darren;Garcia;2
10187;IN;NULL;Savannah;Scott;1
10188;IN;NULL;Darren;Fernandez;0
10189;IN;NULL;Kaylee;Scott;0
10190;IN;NULL;Darren;Lopez;0
10191;IN;NULL;Allison;Scott;2
10192;IN;NULL;Darren;Gonzalez;0
10193;IN;NULL;Darren;Rodriguez;0
10194;IN;NULL;Chloe;Green;1
10195;IN;NULL;Julia;Green;2
10196;IN;NULL;Darren;Sanchez;1
10197;IN;NULL;Jennifer;Green;2
10198;IN;NULL;Kaitlyn;Green;0
10199;IN;NULL;Morgan;Green;0
10200;IN;NULL;Arturo;Zeng;2
10201;IN;NULL;Darren;Martin;0
10202;IN;NULL;Isabella;Green;0
10203;IN;NULL;Natalie;Green;0
10204;IN;NULL;Darren;Ruiz;2
10205;IN;NULL;Alexandra;Green;1
10206;IN;NULL;Darren;Diaz;2
10207;IN;NULL;Sydney;Green;1
10208;IN;NULL;Katherine;Green;0
10209;IN;NULL;Amanda;Green;0
10210;IN;NULL;Darren;Hernandez;1
10211;IN;NULL;Stephanie;Green;0
10212;IN;NULL;Hailey;Green;0
10213;IN;NULL;Darren;Alvarez;0
10214;IN;NULL;Gabrielle;Green;1
10215;IN;NULL;Darren;Jiménez;1
10216;IN;NULL;Rebecca;Green;0
10217;IN;NULL;Madeline;Green;0
10218;IN;NULL;Sophia;Green;0
10219;IN;NULL;Darren;Moreno;0
10220;IN;NULL;Mary;Green;1
10221;IN;NULL;Darren;Munoz;0
10222;IN;NULL;Darren;Alonso;0
10223;IN;NULL;Amber;Green;1
10224;IN;NULL;Courtney;Green;0
10225;IN;NULL;Darren;Romero;0
10226;IN;NULL;Jenna;Green;0
10227;IN;NULL;Jordan;Green;0
10228;IN;NULL;Sierra;Green;0
10229;IN;NULL;Darren;Navarro;0
10230;IN;NULL;Bailey;Green;0
10231;IN;NULL;Darren;Gutierrez;1
10232;IN;NULL;Darren;Townsend;0
10233;IN;NULL;Mackenzie;Green;2
10234;IN;NULL;Gabriella;Green;0
10235;IN;NULL;Darren;Dominguez;0
10236;IN;NULL;Sara;Green;0
10237;IN;NULL;Darren;Gill;1
10238;IN;NULL;Jan;Green;0
10239;IN;NULL;Darren;Vazquez;0
10240;IN;NULL;Darren;Blanco;0
10241;IN;NULL;Katelyn;Green;1
10242;IN;NULL;Darren;Serrano;0
10243;IN;NULL;Darren;Ramos;1
10244;IN;NULL;Savannah;Green;0
10245;IN;NULL;Kaylee;Green;0
10246;IN;NULL;Allison;Green;1
10247;IN;NULL;Arturo;Deng;1
10248;IN;NULL;Darren;Carlson;0
10249;IN;NULL;Andrea;Green;0
10250;IN;NULL;Darren;Suarez;1
10251;IN;NULL;Chloe;Adams;1
10252;IN;NULL;Darren;Schmidt;2
10253;IN;NULL;Julia;Adams;0
10254;IN;NULL;Darren;Rubio;2
10255;IN;NULL;Jay;Suri;0
10256;IN;NULL;Jay;Kapoor;0
10257;IN;NULL;Jennifer;Adams;2
10258;IN;NULL;Kaitlyn;Adams;0
10259;IN;NULL;Morgan;Adams;0
10260;IN;NULL;Jay;Chandra;0
10261;IN;NULL;Isabella;Adams;1
10262;IN;NULL;Natalie;Adams;1
10263;IN;NULL;Alexandra;Adams;0
10264;IN;NULL;Jay;Patel;0
10265;IN;NULL;Sydney;Adams;0
10266;IN;NULL;Jay;Weber;0
10267;IN;NULL;Jay;Malhotra;0
10268;IN;NULL;Katherine;Adams;2
10269;IN;NULL;Arturo;Shen;0
10270;IN;NULL;Jay;Sai;0
10271;IN;NULL;Jay;Arthur;1
10272;IN;NULL;Jay;Madan;0
10273;IN;NULL;Jay;Srini;0
10274;IN;NULL;Amanda;Adams;1
10275;IN;NULL;Jay;Prasad;2
10276;IN;NULL;Jay;Sara;0
10277;IN;NULL;Stephanie;Adams;1
10278;IN;NULL;Jay;Rana;1
10279;IN;NULL;Hailey;Adams;0
10280;IN;NULL;Jay;Raman;1
10281;IN;NULL;Maria;Adams;1
10282;IN;NULL;Gabrielle;Adams;0
10283;IN;NULL;Haley;Adams;0
10284;IN;NULL;Rebecca;Adams;0
10285;IN;NULL;Arturo;Xie;2
10286;IN;NULL;Jay;Mehta;0
10287;IN;NULL;Jay;Garcia;2
10288;IN;NULL;Jay;Fernandez;2
10289;IN;NULL;Mary;Adams;2
10290;IN;NULL;Jay;Lopez;2
10291;IN;NULL;Jay;Martinez;2
10292;IN;NULL;Amber;Adams;1
10293;IN;NULL;Courtney;Adams;0
10294;IN;NULL;Jay;Gonzalez;0
10295;IN;NULL;Jenna;Adams;2
10296;IN;NULL;Jay;Rodriguez;2
10297;IN;NULL;Jordan;Adams;0
10298;IN;NULL;Jay;Sanchez;0
10299;IN;NULL;Bailey;Adams;0
10300;IN;NULL;Mackenzie;Adams;0
10301;IN;NULL;Jay;Perez;2
10302;IN;NULL;Gabriella;Adams;0
10303;IN;NULL;Sara;Adams;2
10304;IN;NULL;Jada;Adams;0
10305;IN;NULL;Katelyn;Adams;0
10306;IN;NULL;Jay;Martin;0
10307;IN;NULL;Arturo;Tang;0
10308;IN;NULL;Jay;Gomez;0
10309;IN;NULL;Savannah;Adams;0
10310;IN;NULL;Jay;Ruiz;0
10311;IN;NULL;Kaylee;Adams;0
10312;IN;NULL;Allison;Adams;2
10313;IN;NULL;Jay;Diaz;2
10314;IN;NULL;Andrea;Adams;1
10315;IN;NULL;Jay;Hernandez;1
10316;IN;NULL;Chloe;Baker;2
10317;IN;NULL;Julia;Baker;0
10318;IN;NULL;Jay;Alvarez;0
10319;IN;NULL;Jennifer;Baker;2
10320;IN;NULL;Kaitlyn;Baker;0
10321;IN;NULL;Morgan;Baker;2
10322;IN;NULL;Isabella;Baker;1
10323;IN;NULL;Jay;Moreno;0
10324;IN;NULL;Jay;Moyer;0
10325;IN;NULL;Natalie;Baker;2
10326;IN;NULL;Jay;Alonso;0
10327;IN;NULL;Alexandra;Baker;1
10328;IN;NULL;Sydney;Baker;0
10329;IN;NULL;Katherine;Baker;0
10330;IN;NULL;Jay;Romero;1
10331;IN;NULL;Arturo;Xu;0
10332;IN;NULL;Jay;Nicholls;2
10333;IN;NULL;Amanda;Baker;2
10334;IN;NULL;Stephanie;Baker;0
10335;IN;NULL;Jay;Gutierrez;0
10336;IN;NULL;Hailey;Baker;0
10337;IN;NULL;Jay;Torres;0
10338;IN;NULL;Jay;Dominguez;1
10339;IN;NULL;Maria;Baker;0
10340;IN;NULL;Gabrielle;Baker;0
10341;IN;NULL;Jay;Gill;1
10342;IN;NULL;Rebecca;Baker;0
10343;IN;NULL;Madeline;Baker;2
10344;IN;NULL;Jay;Vazquez;1
10345;IN;NULL;Sophia;Baker;0
10346;IN;NULL;Mary;Baker;2
10347;IN;NULL;Jay;Browning;0
10348;IN;NULL;Amber;Baker;0
10349;IN;NULL;Jay;Serrano;2
10350;IN;NULL;Courtney;Baker;2
10351;IN;NULL;Jay;Ramos;0
10352;IN;NULL;Jenna;Baker;0
10353;IN;NULL;Jordan;Baker;0
10354;IN;NULL;Jay;Carlson;1
10355;IN;NULL;Sierra;Baker;0
10356;IN;NULL;Bailey;Baker;0
10357;IN;NULL;Arturo;Luo;0
10358;IN;NULL;Jay;Suarez;0
10359;IN;NULL;Jay;Sanz;1
10360;IN;NULL;Jay;Rubio;2
10361;IN;NULL;Mackenzie;Baker;0
10362;IN;NULL;Tabitha;Suri;1
10363;IN;NULL;Gabriella;Baker;0
10364;IN;NULL;Sara;Baker;0
10365;IN;NULL;Tabitha;Kapoor;0
10366;IN;NULL;Jada;Baker;2
10367;IN;NULL;Katelyn;Baker;2
10368;IN;NULL;Tabitha;Patel;1
10369;IN;NULL;Savannah;Baker;1
10370;IN;NULL;Tabitha;Kovar;0
10371;IN;NULL;Tabitha;Sai;0
10372;IN;NULL;Kaylee;Baker;1
10373;IN;NULL;Arturo;Yuan;2
10374;IN;NULL;Allison;Baker;2
10375;IN;NULL;Tabitha;Arthur;1
10376;IN;NULL;Andrea;Baker;2
10377;IN;NULL;Chloe;Gonzalez;1
10378;IN;NULL;Julia;Gonzalez;0
10379;IN;NULL;Tabitha;Smith;0
10380;IN;NULL;Jennifer;Gonzalez;0
10381;IN;NULL;Kaitlyn;Gonzalez;2
10382;IN;NULL;Morgan;Gonzalez;0
10383;IN;NULL;Tabitha;Prasad;1
10384;IN;NULL;Isabella;Gonzalez;0
10385;IN;NULL;Natalie;Gonzalez;0
10386;IN;NULL;Tabitha;Sara;0
10387;IN;NULL;Sydney;Gonzalez;2
10388;IN;NULL;Tabitha;Rana;0
10389;IN;NULL;Katherine;Gonzalez;0
10390;IN;NULL;Tabitha;Subram;0
10391;IN;NULL;Tabitha;Mehta;0
10392;IN;NULL;Amanda;Gonzalez;0
10393;IN;NULL;Arturo;Kumar;0
10394;IN;NULL;Tabitha;Garcia;0
10395;IN;NULL;Tabitha;Fernandez;0
10396;IN;NULL;Stephanie;Gonzalez;0
10397;IN;NULL;Tabitha;Martinez;0
10398;IN;NULL;Hailey;Gonzalez;1
10399;IN;NULL;Jordan;Young;2
10400;IN;NULL;Sierra;Young;0
10401;IN;NULL;Tabitha;Gonzalez;0
10402;IN;NULL;Bailey;Young;1
10403;IN;NULL;Mackenzie;Young;2
10404;IN;NULL;Gabriella;Young;0
10405;IN;NULL;Sara;Young;2
10406;IN;NULL;Tabitha;Rodriguez;0
10407;IN;NULL;Janet;Young;0
10408;IN;NULL;Tabitha;Sanchez;0
10409;IN;NULL;Katelyn;Young;0
10410;IN;NULL;Savannah;Young;1
10411;IN;NULL;Tabitha;Perez;0
10412;IN;NULL;Tabitha;Martin;0
10413;IN;NULL;Kaylee;Young;0
10414;IN;NULL;Allison;Young;1
10415;IN;NULL;Tabitha;Gomez;0
10416;IN;NULL;Arturo;Lal;0
10417;IN;NULL;Tabitha;Ruiz;0
10418;IN;NULL;Tabitha;Diaz;1
10419;IN;NULL;Andrea;Young;2
10420;IN;NULL;Chloe;Hernandez;1
10421;IN;NULL;Tabitha;Hernandez;0
10422;IN;NULL;Julia;Hernandez;0
10423;IN;NULL;Jennifer;Hernandez;0
10424;IN;NULL;Kaitlyn;Hernandez;1
10425;IN;NULL;Morgan;Hernandez;0
10426;IN;NULL;Tabitha;Alvarez;2
10427;IN;NULL;Isabella;Hernandez;1
10428;IN;NULL;Tabitha;Jimenez;1
10429;IN;NULL;Natalie;Hernandez;0
10430;IN;NULL;Tabitha;Moreno;0
10431;IN;NULL;Alexandra;Hernandez;0
10432;IN;NULL;Tabitha;Munoz;0
10433;IN;NULL;Sydney;Hernandez;2
10434;IN;NULL;Katherine;Hernandez;0
10435;IN;NULL;Amanda;Hernandez;1
10436;IN;NULL;Tabitha;Alonso;0
10437;IN;NULL;Stephanie;Hernandez;0
10438;IN;NULL;Tabitha;Romero;0
10439;IN;NULL;Tabitha;Navarro;2
10440;IN;NULL;Hailey;Hernandez;0
10441;IN;NULL;Arturo;Sharma;0
10442;IN;NULL;Tabitha;Gutierrez;1
10443;IN;NULL;Tabitha;Torres;0
10444;IN;NULL;Tabitha;Dominguez;0
10445;IN;NULL;Maria;Hernandez;0
10446;IN;NULL;Gabrielle;Hernandez;2
10447;IN;NULL;Tabitha;Gill;1
10448;IN;NULL;Haley;Hernandez;1
10449;IN;NULL;Tabitha;Vazquez;0
10450;IN;NULL;Rebecca;Hernandez;0
10451;IN;NULL;Tabitha;Blanco;0
10452;IN;NULL;Madeline;Hernandez;0
10453;IN;NULL;Sophia;Hernandez;0
10454;IN;NULL;Mary;Hernandez;1
10455;IN;NULL;Tabitha;Serrano;1
10456;IN;NULL;Amber;Hernandez;0
10457;IN;NULL;Tabitha;Ramos;0
10458;IN;NULL;Courtney;Hernandez;0
10459;IN;NULL;Jenna;Hernandez;2
10460;IN;NULL;Tabitha;Carlson;2
10461;IN;NULL;Tabitha;Suarez;0
10462;IN;NULL;Jordan;Hernandez;0
10463;IN;NULL;Sierra;Hernandez;0
10464;IN;NULL;Arturo;Shan;2
10465;IN;NULL;Tabitha;Sanz;0
10466;IN;NULL;Bailey;Hernandez;0
10467;IN;NULL;Mackenzie;Hernandez;1
10468;IN;NULL;Gabriella;Hernandez;0
10469;IN;NULL;Sara;Hernandez;0
10470;IN;NULL;Jan;Hernandez;0
10471;IN;NULL;Kari;Suri;2
10472;IN;NULL;Katelyn;Hernandez;0
10473;IN;NULL;Kari;Kim;0
10474;IN;NULL;Savannah;Hernandez;1
10475;IN;NULL;Kari;Chapman;1
10476;IN;NULL;Kaylee;Hernandez;0
10477;IN;NULL;Allison;Hernandez;1
10478;IN;NULL;Andrea;Hernandez;0
10479;IN;NULL;Kari;Vance;0
10480;IN;NULL;Chloe;King;0
10481;IN;NULL;Julia;King;2
10482;IN;NULL;Jennifer;King;2
10483;IN;NULL;Kaitlyn;King;1
10484;IN;NULL;Kari;Malhotra;0
10485;IN;NULL;Kari;Sai;0
10486;IN;NULL;Arturo;Jai;0
10487;IN;NULL;Morgan;King;1
10488;IN;NULL;Isabella;King;0
10489;IN;NULL;Natalie;King;1
10490;IN;NULL;Alexandra;King;1
10491;IN;NULL;Kari;Madan;1
10492;IN;NULL;Sydney;King;0
10493;IN;NULL;Kari;Smith;0
10494;IN;NULL;Katherine;King;0
10495;IN;NULL;Kari;Prasad;2
10496;IN;NULL;Kari;Schmidt;0
10497;IN;NULL;Amanda;King;2
10498;IN;NULL;Stephanie;King;0
10499;IN;NULL;Hailey;King;2
10500;IN;NULL;Kari;Raman;0
10501;IN;NULL;Maria;King;0
10502;IN;NULL;Gabrielle;King;0
10503;IN;NULL;Kari;Subram;0
10504;IN;NULL;Kari;Mehta;0
10505;IN;NULL;Joan;King;1
10506;IN;NULL;Rebecca;King;0
10507;IN;NULL;Kari;Garcia;2
10508;IN;NULL;Arturo;Pal;2
10509;IN;NULL;Kari;Fernandez;0
10510;IN;NULL;Madeline;King;2
10511;IN;NULL;Sophia;King;1
10512;IN;NULL;Kari;Lopez;0
10513;IN;NULL;Kari;Martinez;0
10514;IN;NULL;Mary;King;2
10515;IN;Ms.;Amber;King;2
10516;IN;NULL;Courtney;King;1
10517;IN;NULL;Kari;Rodriguez;2
10518;IN;NULL;Jenna;King;1
10519;IN;NULL;Jordan;King;1
10520;IN;NULL;Bailey;King;0
10521;IN;NULL;Kari;Sanchez;0
10522;IN;NULL;Mackenzie;King;0
10523;IN;NULL;Kari;Perez;0
10524;IN;NULL;Gabriella;King;0
10525;IN;NULL;Sara;King;1
10526;IN;NULL;Kari;Gomez;0
10527;IN;NULL;Kari;Ruiz;1
10528;IN;NULL;Jan;King;0
10529;IN;NULL;Katelyn;King;0
10530;IN;NULL;Arturo;Andersen;2
10531;IN;NULL;Savannah;King;1
10532;IN;NULL;Kaylee;King;0
10533;IN;NULL;Allison;King;0
10534;IN;NULL;Kari;Hernandez;0
10535;IN;NULL;Andrea;King;1
10536;IN;NULL;Kari;Alvarez;0
